tradeId,orderId,customerID,ISIN,CUSIP,sym,side,qty,px,tradeDate,tradeTS,ccy,venue,instrType,liqBucket,desk,sourceSystem
TRD0000137,ORD0005767,CLT0396,USJIM97L8V93,,QSEF,SELL,1743.0,99.7466,2025-10-21,2025-10-21 14:13:59,USD,OTC,BOND,HIGH,FI-RATES,OMS_A
TRD0000138,ORD0001191,CLT0073,USLT8K2FTG19,LT8K2FTG1,DBG,SELL,958.0,96.6565,2025-10-21,2025-10-21 17:26:30,USD,TRACE,BOND,LOW,FI-MUNI,OMS_A
TRD0000139,ORD0006314,CLT0408,US0I0G5ZIN50,0I0G5ZIN5,ISXT,BUY,991.0,103.8533,2025-10-21,2025-10-21 18:40:53,USD,NYSE,BOND,MED,FI-MUNI,OMS_A
TRD0000140,ORD0006580,CLT0138,USQE8Q4LJ647,QE8Q4LJ64,AMKX,BUY,778.0,98.411,2025-10-21,2025-10-21 16:37:58,USD,TRACE,BOND,LOW,FI-MUNI,OMS_B
TRD0000141,ORD0005076,CLT0075,USGFU4Y7UP95,,PLQ,BUY,1256.0,100.0046,2025-10-21,2025-10-21 19:42:37,USD,BATS,OPTION,MED,FI-HY,OMS_B
TRD0000142,ORD0011416,CLT0343,US40FJ1P1T90,40FJ1P1T9,CWBV,BUY,5239.0,102.6309,2025-10-21,2025-10-21 19:22:27,USD,TRACE,REPO,MED,FI-HY,OMS_A
TRD0000143,ORD0010853,CLT0320,USCSFJDTBW04,CSFJDTBW0,PIST,SELL,3772.0,96.1617,2025-10-21,2025-10-21 16:39:41,EUR,TRACE,,HIGH,FI-IG,OMS_B
TRD0000144,ORD0003314,CLT0212,US6N0UIUTM40,6N0UIUTM4,SVJ,BUY,1543.0,100.3442,2025-10-21,2025-10-21 18:15:44,USD,NYSE,BOND,MED,FI-HY,OMS_B
TRD0000145,ORD0011693,CLT0148,USJ5L1B31D74,J5L1B31D7,TFU,BUY,4476.0,99.1672,2025-10-21,2025-10-21 18:19:42,USD,BATS,BOND,HIGH,FI-IG,OMS_B
TRD0000147,ORD0009699,CLT0271,USDGQ61JBL07,DGQ61JBL0,FJB,SELL,1573.0,114.1582,2025-10-21,2025-10-21 16:33:45,USD,OTC,BOND,MED,FI-STRUCT,OMS_A
TRD0000148,ORD0011661,CLT0315,USUWW8UUEO99,UWW8UUEO9,OME,SELL,4421.0,101.1176,2025-10-21,2025-10-21 19:38:21,USD,OTC,SWAP,MED,FI-IG,OMS_A
TRD0000149,ORD0008215,CLT0285,USNY3E4FMM99,NY3E4FMM9,ZZI,BUY,4440.0,95.7978,2025-10-21,2025-10-21 16:59:24,USD,OTC,BOND,MED,FI-HY,OMS_A
TRD0000150,ORD0004043,,USQ1HDT3X433,Q1HDT3X43,VJD,SELL,3620.0,107.6043,2025-10-21,2025-10-21 18:21:55,USD,TRACE,FUTURE,MED,FI-STRUCT,OMS_A
TRD0000151,ORD0016548,CLT0390,USEAVHLFHY40,EAVHLFHY4,WXJR,BUY,1312.0,96.4916,2025-10-21,2025-10-21 16:40:58,USD,TRACE,BOND,HIGH,FI-IG,OMS_B
TRD0000152,ORD0013330,CLT0440,USJ3OTP0VG97,J3OTP0VG9,TLHZ,SELL,7970.0,98.993,2025-10-21,2025-10-21 19:16:08,USD,OTC,BOND,MED,FI-MUNI,OMS_A
TRD0000153,ORD0006038,CLT0110,USYAYDTED500,YAYDTED50,JDV,BUY,670.0,92.9369,2025-10-21,2025-10-21 17:14:03,USD,TRACE,BOND,MED,FI-IG,OMS_A
TRD0000154,ORD0012855,CLT0398,USQI0VMC4431,QI0VMC443,OHN,BUY,1099.0,100.0426,2025-10-21,2025-10-21 14:35:25,USD,,REPO,MED,FI-MUNI,OMS_A
TRD0000155,ORD0015882,CLT0495,USHFVRFYPI04,HFVRFYPI0,ZAC,BUY,1256.0,105.4285,2025-10-21,2025-10-21 18:51:12,USD,OTC,BOND,HIGH,FI-MUNI,OMS_A
TRD0000156,ORD0009626,CLT0313,USRLF19LZ048,RLF19LZ04,AITW,BUY,2881.0,102.3404,2025-10-21,2025-10-21 13:41:31,USD,OTC,BOND,MED,FI-MUNI,OMS_A
TRD0000157,ORD0006627,CLT0298,USFNIZ52LA48,FNIZ52LA4,SET,SELL,1089.0,108.6161,2025-10-21,2025-10-21 16:26:47,USD,OTC,FUTURE,LOW,FI-HY,OMS_B
TRD0000158,ORD0007274,CLT0368,USKVDIMQR982,KVDIMQR98,SURE,SELL,1249.0,99.2923,2025-10-21,2025-10-21 15:29:04,USD,OTC,SWAP,LOW,FI-MUNI,OMS_B
TRD0000159,ORD0008425,CLT0258,,TGG9SBLE1,TMU,SELL,969.0,102.225,2025-10-21,2025-10-21 17:42:09,USD,OTC,REPO,LOW,FI-STRUCT,OMS_A
TRD0000160,ORD0015134,CLT0461,US6BKVR2B882,,BCP,SELL,4083.0,100.5551,2025-10-21,2025-10-21 18:08:08,USD,OTC,BOND,MED,FI-STRUCT,OMS_A
TRD0000161,ORD0000923,CLT0495,US6BO8HJQ598,6BO8HJQ59,EWXA,BUY,1574.0,90.4265,2025-10-21,2025-10-21 15:43:00,GBP,OTC,BOND,HIGH,FI-HY,OMS_A
TRD0000162,ORD0011828,CLT0289,US8YUAAS7A20,8YUAAS7A2,GWF,SELL,3937.0,104.363,2025-10-21,2025-10-21 19:44:23,USD,OTC,BOND,HIGH,FI-IG,OMS_A
TRD0000163,ORD0005049,CLT0498,USZ8O6XXCI68,Z8O6XXCI6,SLZ,SELL,797.0,97.2613,2025-10-21,2025-10-21 15:25:44,USD,BATS,BOND,HIGH,FI-HY,OMS_B
TRD0000164,ORD0003103,CLT0398,US3CTGX47Q76,3CTGX47Q7,WXLV,SELL,4257.0,98.2681,2025-10-21,2025-10-21 15:42:22,USD,NYSE,OPTION,HIGH,FI-RATES,OMS_A
TRD0000165,ORD0005162,CLT0340,US3B2VDVIA02,,ACGV,SELL,1792.0,98.3354,2025-10-21,2025-10-21 17:02:34,USD,OTC,OPTION,LOW,FI-RATES,OMS_A
TRD0000166,ORD0005932,CLT0499,USIBCECP3W30,IBCECP3W3,XEQP,BUY,3160.0,98.7554,2025-10-21,2025-10-21 15:36:20,USD,OTC,BOND,MED,FI-STRUCT,OMS_A
TRD0000167,ORD0011943,CLT0093,USBEE9DHCJ91,BEE9DHCJ9,DBD,BUY,733.0,96.1543,2025-10-21,2025-10-21 13:51:09,USD,NYSE,BOND,HIGH,FI-STRUCT,OMS_B
TRD0000168,ORD0011321,CLT0273,,TDBWOVJJ4,QZOR,BUY,9055.0,97.9478,2025-10-21,2025-10-21 19:01:50,EUR,OTC,SWAP,HIGH,FI-HY,OMS_A
TRD0000169,ORD0010684,CLT0449,USRFP1EPO949,RFP1EPO94,VAZ,SELL,3443.0,106.022,2025-10-21,2025-10-21 16:06:37,USD,TRACE,BOND,HIGH,FI-STRUCT,OMS_A
TRD0000170,ORD0002995,CLT0497,USOT2RTD7F18,OT2RTD7F1,QVO,BUY,893.0,105.5213,2025-10-21,2025-10-21 15:55:50,USD,NYSE,OPTION,MED,FI-IG,OMS_A
TRD0000171,ORD0010150,CLT0025,USKFCNGKAQ36,KFCNGKAQ3,NWA,SELL,2815.0,99.0475,2025-10-21,2025-10-21 13:51:47,USD,OTC,SWAP,MED,FI-STRUCT,OMS_B
TRD0000172,,CLT0215,USB6U83HTE49,,EVC,SELL,1993.0,108.2094,2025-10-21,2025-10-21 19:15:16,USD,OTC,BOND,HIGH,FI-MUNI,OMS_A
TRD0000173,ORD0000372,CLT0038,USOZIXYEIX82,OZIXYEIX8,OUB,SELL,2237.0,91.5385,2025-10-21,2025-10-21 19:46:05,USD,OTC,SWAP,HIGH,FI-HY,OMS_A
TRD0000174,ORD0018874,CLT0122,US5LTS9RHN12,5LTS9RHN1,GZE,SELL,1651.0,111.0885,2025-10-21,2025-10-21 17:16:58,USD,OTC,BOND,MED,FI-STRUCT,OMS_B
TRD0000175,ORD0009830,CLT0161,US45FIW6CY50,45FIW6CY5,ZMRN,SELL,1392.0,91.3501,2025-10-21,2025-10-21 16:46:41,USD,OTC,BOND,HIGH,FI-RATES,OMS_A
TRD0000176,ORD0003897,CLT0378,USS20MKE0K26,S20MKE0K2,XUX,BUY,1540.0,103.5267,2025-10-21,2025-10-21 18:01:42,USD,ARCA,BOND,LOW,FI-IG,OMS_A
TRD0000177,ORD0000689,CLT0052,USLXEVL5QF75,LXEVL5QF7,ULQG,BUY,3435.0,100.5236,2025-10-21,2025-10-21 19:34:54,USD,TRACE,BOND,MED,FI-RATES,OMS_A
TRD0000178,ORD0009238,CLT0261,US2PW6CZCG71,2PW6CZCG7,WWOQ,SELL,1117.0,101.1643,2025-10-21,2025-10-21 17:00:22,USD,BATS,,HIGH,FI-HY,OMS_B
TRD0000179,ORD0016333,CLT0339,US1JA72QGZ96,,OZOA,BUY,1869.0,100.0244,2025-10-21,2025-10-21 18:41:49,USD,OTC,OPTION,MED,FI-RATES,OMS_A
TRD0000180,ORD0015109,CLT0212,USCUC62KFT00,CUC62KFT0,IVF,SELL,1003.0,112.5136,2025-10-21,2025-10-21 13:51:39,USD,OTC,FUTURE,MED,FI-MUNI,OMS_A
TRD0000181,ORD0014276,CLT0262,US9Z2287E752,,AGC,BUY,1244.0,105.3097,2025-10-21,2025-10-21 19:56:44,USD,TRACE,BOND,MED,FI-HY,OMS_A
TRD0000182,ORD0001855,CLT0166,,3H3DP8VO9,IZZX,BUY,1063.0,96.3199,2025-10-21,2025-10-21 14:08:56,USD,TRACE,BOND,MED,FI-HY,OMS_B
TRD0000183,ORD0019833,CLT0168,USP5RQJKGN51,P5RQJKGN5,XEZ,SELL,2982.0,105.0718,2025-10-21,2025-10-21 16:08:47,GBP,OTC,BOND,MED,FI-MUNI,OMS_A
TRD0000184,ORD0002473,CLT0353,US8BCH71IZ37,8BCH71IZ3,ITU,SELL,1460.0,103.4763,2025-10-21,2025-10-21 18:38:55,USD,OTC,BOND,,FI-STRUCT,OMS_B
TRD0000185,ORD0015267,CLT0421,US0RBOPKP745,0RBOPKP74,IMNL,BUY,1507.0,105.6696,2025-10-21,2025-10-21 14:17:15,USD,ARCA,BOND,MED,FI-MUNI,OMS_A
TRD0000186,ORD0018870,CLT0076,US6GSR8OYL72,6GSR8OYL7,LUY,BUY,1726.0,111.586,2025-10-21,2025-10-21 17:10:44,USD,OTC,BOND,HIGH,FI-HY,OMS_A
TRD0000187,ORD0015051,CLT0305,USUIEMD5PY95,UIEMD5PY9,HCL,SELL,1181.0,100.5269,2025-10-21,2025-10-21 14:35:11,USD,TRACE,SWAP,MED,FI-HY,OMS_B
TRD0000188,ORD0016502,CLT0064,US531VC9VV60,531VC9VV6,IHVY,SELL,1515.0,99.8223,2025-10-21,2025-10-21 13:41:01,USD,OTC,SWAP,HIGH,FI-RATES,OMS_A
TRD0000189,ORD0017886,CLT0075,USVFBYB0X256,VFBYB0X25,PEA,BUY,1267.0,97.8929,2025-10-21,2025-10-21 18:05:16,USD,TRACE,SWAP,HIGH,FI-MUNI,OMS_B
TRD0000190,ORD0000607,CLT0203,USP1791TIU60,P1791TIU6,PLUP,BUY,1746.0,100.8947,2025-10-21,2025-10-21 18:45:01,USD,TRACE,BOND,HIGH,FI-STRUCT,OMS_A
TRD0000191,ORD0019938,CLT0437,USQKTW9NUK14,QKTW9NUK1,ZOJ,SELL,,90.0748,2025-10-21,2025-10-21 19:32:22,USD,BATS,BOND,HIGH,FI-MUNI,OMS_A
TRD0000192,ORD0008905,CLT0444,USJ5T33Q6893,J5T33Q689,WGC,SELL,1495.0,97.3834,2025-10-21,2025-10-21 16:06:34,USD,OTC,BOND,HIGH,FI-HY,OMS_B
TRD0000193,ORD0019980,CLT0406,USRAZRRWMT62,RAZRRWMT6,OHN,SELL,490.0,98.3479,2025-10-21,2025-10-21 13:59:38,,TRACE,FUTURE,MED,FI-RATES,OMS_A
TRD0000194,ORD0018405,CLT0185,USTWK0RDME62,TWK0RDME6,KME,SELL,1167.0,,2025-10-21,2025-10-21 19:22:19,USD,TRACE,FUTURE,HIGH,FI-RATES,OMS_A
TRD0000195,ORD0013873,CLT0395,US75TYX5T662,75TYX5T66,NTW,SELL,1868.0,109.8484,2025-10-21,2025-10-21 15:49:15,USD,OTC,BOND,HIGH,FI-RATES,OMS_A
TRD0000196,ORD0016882,CLT0078,USMRMR6KWT69,MRMR6KWT6,AWAV,SELL,1199.0,95.6569,2025-10-21,2025-10-21 18:07:59,USD,NYSE,BOND,MED,FI-MUNI,OMS_A
TRD0000197,ORD0005573,CLT0479,USBRCP2Y6C37,,EVD,BUY,593.0,103.4434,2025-10-21,2025-10-21 14:41:57,USD,ARCA,BOND,HIGH,FI-RATES,OMS_A
TRD0000198,ORD0014358,CLT0322,USNKFCUMRS88,NKFCUMRS8,GGOT,SELL,1851.0,99.5266,2025-10-21,2025-10-21 18:48:50,USD,NYSE,OPTION,MED,FI-STRUCT,OMS_A
TRD0000199,ORD0006046,CLT0306,USIEM6TFSJ96,IEM6TFSJ9,PHZ,SELL,899.0,99.6581,2025-10-21,2025-10-21 14:46:34,USD,TRACE,REPO,LOW,FI-RATES,OMS_A
TRD0000200,ORD0011821,CLT0075,USZP33S2MV24,,QIG,BUY,1015.0,101.117,2025-10-21,2025-10-21 18:03:56,USD,NYSE,BOND,MED,FI-HY,OMS_B
TRD0000201,ORD0001483,,USBZGET05A69,BZGET05A6,XCOT,BUY,1477.0,105.986,2025-10-21,2025-10-21 14:11:36,USD,ARCA,SWAP,HIGH,FI-MUNI,OMS_A
TRD0000202,ORD0009653,CLT0283,,QCMXE4WW2,IUVJ,BUY,3065.0,103.8298,2025-10-21,2025-10-21 19:02:03,GBP,TRACE,SWAP,LOW,FI-IG,OMS_A
TRD0000203,ORD0017160,CLT0358,USQCOQ9PPJ14,QCOQ9PPJ1,FKU,SELL,1322.0,100.4199,2025-10-21,2025-10-21 16:43:12,USD,OTC,SWAP,MED,FI-RATES,OMS_A
TRD0000204,ORD0001735,CLT0474,US0DL0JDFH85,0DL0JDFH8,CVXE,SELL,961.0,99.5848,2025-10-21,2025-10-21 14:09:55,USD,BATS,OPTION,HIGH,FI-MUNI,OMS_A
TRD0000205,ORD0002208,CLT0404,USJZ9JL3IC91,JZ9JL3IC9,ROEB,BUY,1417.0,106.2263,2025-10-21,2025-10-21 15:55:49,EUR,BATS,BOND,HIGH,FI-HY,OMS_B
TRD0000206,ORD0013732,CLT0099,USNP1CLSP104,NP1CLSP10,YFW,SELL,3270.0,96.1098,2025-10-21,2025-10-21 16:36:01,USD,OTC,OPTION,LOW,FI-IG,OMS_A
TRD0000207,ORD0019671,CLT0185,USCYYCNBYZ73,CYYCNBYZ7,CLBX,SELL,2894.0,99.1349,2025-10-21,2025-10-21 14:02:31,USD,NYSE,REPO,HIGH,FI-STRUCT,OMS_A
TRD0000208,,CLT0457,USCAIY0UUB98,CAIY0UUB9,WFWA,SELL,931.0,94.5764,2025-10-21,2025-10-21 19:47:03,USD,NYSE,REPO,LOW,FI-STRUCT,OMS_A
TRD0000209,ORD0017543,CLT0494,USBH46X29A38,BH46X29A3,UGXO,SELL,2713.0,95.706,2025-10-21,2025-10-21 19:51:20,USD,TRACE,SWAP,MED,FI-RATES,OMS_A
TRD0000210,ORD0018934,CLT0298,,0VMCE7E15,DTZY,SELL,3541.0,97.5878,2025-10-21,2025-10-21 18:13:17,USD,TRACE,,,FI-IG,OMS_A
TRD0000211,ORD0013118,CLT0140,USXH4TCKLJ95,XH4TCKLJ9,HTQN,SELL,1176.0,100.7278,2025-10-21,2025-10-21 14:04:50,USD,OTC,BOND,HIGH,FI-RATES,OMS_A
TRD0000212,ORD0017176,CLT0396,,BQ2UZB1A8,WLJ,SELL,1115.0,102.3934,2025-10-21,2025-10-21 18:37:11,USD,OTC,OPTION,LOW,FI-IG,OMS_A
TRD0000213,ORD0018248,CLT0147,,UWXZKL5X9,RLT,SELL,1007.0,93.1524,2025-10-21,2025-10-21 19:55:58,USD,OTC,SWAP,MED,FI-RATES,OMS_A
TRD0000214,ORD0011343,CLT0356,,,TMMQ,SELL,,96.8767,2025-10-21,2025-10-21 16:31:57,USD,ARCA,SWAP,HIGH,FI-STRUCT,OMS_A
TRD0000215,ORD0016688,CLT0095,USCSOLSTPD64,CSOLSTPD6,ZBP,BUY,2210.0,97.7082,2025-10-21,2025-10-21 13:50:29,USD,BATS,,MED,FI-HY,OMS_A
TRD0000216,ORD0004475,,USCYX1801J58,CYX1801J5,FNPS,BUY,1206.0,100.7716,2025-10-21,2025-10-21 15:03:16,USD,OTC,REPO,HIGH,FI-MUNI,OMS_A
TRD0000218,ORD0008506,CLT0163,US6IGMTVO885,6IGMTVO88,HNT,BUY,1068.0,103.3128,2025-10-21,2025-10-21 16:05:37,USD,NYSE,BOND,LOW,FI-HY,OMS_A
TRD0000219,ORD0009639,CLT0418,US1PBM81QZ90,,KGW,SELL,,99.2706,2025-10-21,2025-10-21 16:10:50,USD,TRACE,BOND,HIGH,FI-RATES,OMS_B
TRD0000220,ORD0018311,CLT0410,US5K1IYRY169,5K1IYRY16,JLMC,BUY,1368.0,101.38,2025-10-21,2025-10-21 16:29:00,USD,OTC,BOND,MED,FI-HY,OMS_A
TRD0000221,ORD0014737,CLT0174,US1IWPFRMK78,1IWPFRMK7,MND,SELL,890.0,91.5097,2025-10-21,2025-10-21 14:43:40,USD,OTC,BOND,MED,FI-IG,OMS_A
TRD0000222,,CLT0220,USSYZXIQ7S24,SYZXIQ7S2,JEXV,BUY,3319.0,102.9324,2025-10-21,2025-10-21 16:52:34,USD,OTC,,HIGH,FI-MUNI,OMS_A
TRD0000223,ORD0014410,CLT0488,USQ9RB9G5H45,Q9RB9G5H4,VOSM,SELL,2698.0,100.9976,2025-10-21,2025-10-21 17:05:51,USD,OTC,BOND,LOW,,OMS_B
TRD0000224,ORD0004558,CLT0301,USTH8PV7W705,TH8PV7W70,XHPR,BUY,4532.0,89.5603,2025-10-21,2025-10-21 15:20:26,USD,OTC,BOND,LOW,FI-STRUCT,OMS_B
TRD0000225,ORD0019539,CLT0235,USQNBWKFL936,QNBWKFL93,CCB,BUY,2052.0,94.7955,2025-10-21,2025-10-21 13:33:53,USD,NYSE,SWAP,LOW,FI-IG,OMS_B
TRD0000226,ORD0006907,CLT0182,USW194ZTHS69,W194ZTHS6,URY,SELL,2435.0,97.4553,2025-10-21,2025-10-21 13:45:19,GBP,OTC,BOND,HIGH,FI-STRUCT,OMS_A
TRD0000227,ORD0014288,CLT0433,USW035CCVX60,W035CCVX6,JIY,BUY,2317.0,97.1692,2025-10-21,2025-10-21 19:59:37,USD,OTC,BOND,HIGH,FI-STRUCT,OMS_B
TRD0000228,ORD0003219,CLT0435,US5MBVR6AR50,5MBVR6AR5,FBQO,BUY,1219.0,102.7112,2025-10-21,2025-10-21 17:59:32,EUR,OTC,BOND,MED,FI-HY,OMS_B
TRD0000229,ORD0016357,CLT0255,US8NOFYIDQ68,8NOFYIDQ6,XLA,SELL,1528.0,100.8885,2025-10-21,2025-10-21 17:43:29,USD,TRACE,FUTURE,MED,FI-IG,OMS_B
TRD0000230,ORD0018646,CLT0138,USLR3W2PIF63,LR3W2PIF6,YLV,SELL,1510.0,104.8486,2025-10-21,2025-10-21 19:21:10,USD,ARCA,OPTION,HIGH,FI-RATES,OMS_A
TRD0000231,ORD0017623,CLT0298,,PZAULM2S5,UVET,BUY,1474.0,91.7402,2025-10-21,2025-10-21 14:44:22,EUR,TRACE,FUTURE,MED,FI-IG,OMS_B
TRD0000232,ORD0008009,CLT0154,USXDLGT03S35,XDLGT03S3,TPD,BUY,1277.0,105.6317,2025-10-21,2025-10-21 15:30:17,USD,NYSE,BOND,MED,FI-RATES,OMS_A
TRD0000233,ORD0008512,CLT0082,USBBJ2HYLZ88,BBJ2HYLZ8,BYU,SELL,3392.0,98.6759,2025-10-21,2025-10-21 15:05:59,USD,NYSE,OPTION,HIGH,FI-MUNI,OMS_B
TRD0000234,ORD0014541,CLT0168,USKJF03BD759,KJF03BD75,UDLH,SELL,2646.0,104.1908,2025-10-21,2025-10-21 15:45:00,USD,ARCA,BOND,HIGH,FI-HY,OMS_A
TRD0000235,ORD0008424,CLT0396,USUZXBJOLD71,UZXBJOLD7,YBJ,BUY,1524.0,101.0085,2025-10-21,2025-10-21 17:12:04,USD,OTC,BOND,HIGH,FI-RATES,OMS_A
TRD0000236,ORD0019088,CLT0216,USGFU4Y7UP95,GFU4Y7UP9,PLQ,SELL,5436.0,105.4902,2025-10-21,2025-10-21 14:57:31,GBP,TRACE,OPTION,MED,FI-STRUCT,OMS_A
TRD0000237,ORD0002147,CLT0366,USBIMMD89C15,BIMMD89C1,FEZ,BUY,5046.0,104.7021,2025-10-21,2025-10-21 16:55:14,USD,ARCA,BOND,MED,FI-MUNI,OMS_A
TRD0000238,ORD0003043,CLT0466,USGL3VF36F53,GL3VF36F5,WPHK,BUY,2076.0,103.771,2025-10-21,2025-10-21 16:06:25,USD,ARCA,BOND,MED,FI-IG,OMS_A
TRD0000239,,CLT0314,USQSBCRXVX60,QSBCRXVX6,HINH,SELL,4972.0,103.2529,2025-10-21,2025-10-21 19:25:06,USD,BATS,BOND,LOW,FI-IG,OMS_A
TRD0000240,ORD0017320,CLT0332,USQ4MRVDA810,Q4MRVDA81,PUR,SELL,954.0,99.9638,2025-10-21,2025-10-21 17:02:49,USD,TRACE,BOND,MED,FI-STRUCT,OMS_A
TRD0000241,,CLT0064,USBEWRTY5121,,WAG,BUY,2039.0,108.3027,2025-10-21,2025-10-21 17:59:32,GBP,OTC,SWAP,HIGH,FI-MUNI,OMS_A
TRD0000242,ORD0008880,CLT0465,USYNQ9JOG071,YNQ9JOG07,JYH,BUY,964.0,105.39,2025-10-21,2025-10-21 18:53:23,USD,OTC,BOND,MED,FI-MUNI,OMS_A
TRD0000243,ORD0010544,CLT0360,USMVWGJ59084,MVWGJ5908,FZA,SELL,1693.0,95.7025,2025-10-21,2025-10-21 13:31:02,USD,TRACE,BOND,HIGH,FI-RATES,OMS_B
TRD0000244,ORD0001341,CLT0013,USL06HXS9400,L06HXS940,MMZE,SELL,1564.0,100.542,2025-10-21,2025-10-21 19:46:22,USD,TRACE,BOND,MED,FI-IG,OMS_B
TRD0000245,ORD0006892,CLT0327,USXMFVXG4562,XMFVXG456,WQP,BUY,1800.0,98.7463,2025-10-21,2025-10-21 13:46:40,USD,BATS,SWAP,MED,FI-IG,OMS_A
TRD0000247,ORD0014457,CLT0305,USAOT2MECP02,AOT2MECP0,KNKO,BUY,1529.0,100.0328,2025-10-21,2025-10-21 19:31:51,JPY,TRACE,BOND,HIGH,FI-STRUCT,OMS_A
TRD0000248,ORD0008247,CLT0118,USJZ9JL3IC91,JZ9JL3IC9,ROEB,BUY,4696.0,97.3672,2025-10-21,2025-10-21 17:51:36,USD,OTC,BOND,HIGH,FI-STRUCT,
TRD0000249,ORD0006807,CLT0072,US0HVGNYV199,0HVGNYV19,SET,SELL,2525.0,95.2079,2025-10-21,2025-10-21 19:25:25,USD,NYSE,OPTION,HIGH,FI-RATES,OMS_B
TRD0000250,ORD0000571,CLT0419,USHA15NSBM21,HA15NSBM2,RHJ,BUY,748.0,103.2325,2025-10-21,2025-10-21 13:51:13,USD,OTC,REPO,LOW,FI-STRUCT,OMS_A
TRD0000251,ORD0018812,,,DSEXVATV3,PHZ,BUY,1585.0,102.2691,2025-10-21,2025-10-21 16:55:23,USD,TRACE,SWAP,HIGH,FI-STRUCT,OMS_A
TRD0000252,ORD0007655,CLT0359,USZA1YTZSI86,ZA1YTZSI8,CKQL,SELL,2953.0,95.8946,2025-10-21,2025-10-21 15:11:10,USD,BATS,BOND,MED,FI-HY,OMS_A
TRD0000253,ORD0010694,CLT0233,US4U0H7WD510,4U0H7WD51,PZHX,BUY,1679.0,103.2167,2025-10-21,2025-10-21 19:46:30,USD,TRACE,SWAP,HIGH,FI-STRUCT,OMS_A
TRD0000254,,CLT0284,,LGS10CJU8,OTHP,SELL,2318.0,101.9598,2025-10-21,2025-10-21 15:45:39,USD,OTC,SWAP,HIGH,FI-RATES,OMS_B
TRD0000255,ORD0016269,CLT0116,USGFUKMAJJ64,GFUKMAJJ6,UBE,BUY ,3296.0,95.7,2025-10-21,2025-10-21 14:15:41,USD,TRACE,OPTION,HIGH,FI-HY,OMS_B
TRD0000256,ORD0009612,CLT0084,,8J4VOUAZ9,NGO,SELL,593.0,102.5573,2025-10-21,2025-10-21 15:17:14,USD,ARCA,BOND,MED,FI-STRUCT,OMS_A
TRD0000257,ORD0009048,CLT0304,USY21DO5UI11,Y21DO5UI1,EUR,SELL,1397.0,103.0825,2025-10-21,2025-10-21 15:39:53,EUR,OTC,BOND,MED,FI-MUNI,OMS_B
TRD0000258,ORD0000797,CLT0386,US1G2VIAUL40,,QWL,SELL,759.0,99.8185,2025-10-21,2025-10-21 16:22:08,USD,TRACE,FUTURE,MED,FI-RATES,OMS_A
TRD0000260,ORD0012196,CLT0371,US0CAB0Q7B14,0CAB0Q7B1,OOJ,BUY,1591.0,91.2118,2025-10-21,2025-10-21 18:39:34,EUR,BATS,OPTION,MED,FI-STRUCT,OMS_B
TRD0000261,ORD0006464,CLT0039,,EHW2O9B69,HWE,BUY,4361.0,98.5746,2025-10-21,2025-10-21 16:25:57,JPY,OTC,OPTION,MED,,OMS_B
TRD0000262,ORD0009082,CLT0392,,BBMEAJUT2,VKX,SELL,1235.0,92.0115,2025-10-21,2025-10-21 18:52:39,USD,ARCA,BOND,MED,FI-MUNI,OMS_B
TRD0000263,ORD0017656,CLT0354,USBBJ2HYLZ88,BBJ2HYLZ8,BYU,SELL,3299.0,93.4723,2025-10-21,2025-10-21 14:19:14,USD,OTC,OPTION,HIGH,FI-STRUCT,OMS_A
TRD0000264,ORD0008838,CLT0361,US84GB8LCY21,84GB8LCY2,YNF,BUY,581.0,107.6417,2025-10-21,2025-10-21 16:22:27,USD,,OPTION,HIGH,FI-IG,OMS_A
TRD0000265,ORD0002867,CLT0329,USPO0R6WA057,PO0R6WA05,RUEJ,SELL,1252.0,105.2789,2025-10-21,2025-10-21 15:21:10,USD,NYSE,SWAP,MED,FI-STRUCT,OMS_A
TRD0000266,ORD0016239,CLT0060,USHOXLXY6E28,HOXLXY6E2,IVVL,BUY,3834.0,101.5076,2025-10-21,2025-10-21 14:06:14,GBP,OTC,BOND,MED,FI-IG,OMS_B
TRD0000267,ORD0015507,CLT0200,US40FJ1P1T90,40FJ1P1T9,CWBV,SELL,1913.0,96.1188,2025-10-21,2025-10-21 16:32:59,USD,BATS,,MED,FI-MUNI,OMS_B
TRD0000268,ORD0001359,CLT0021,US00LCK5N862,00LCK5N86,EKR,BUY,4243.0,112.5133,2025-10-21,2025-10-21 16:32:43,USD,TRACE,BOND,HIGH,FI-HY,OMS_B
TRD0000269,ORD0000811,CLT0069,USYWIY39LM72,YWIY39LM7,GDU,BUY,2493.0,101.5567,2025-10-21,2025-10-21 19:36:42,USD,BATS,OPTION,HIGH,FI-MUNI,OMS_A
TRD0000270,ORD0014741,CLT0281,USEL0H4G8051,EL0H4G805,TOK,SELL,842.0,102.5619,2025-10-21,2025-10-21 19:36:00,USD,ARCA,BOND,LOW,FI-STRUCT,OMS_B
TRD0000271,ORD0010679,CLT0279,USBGOFFHPP96,BGOFFHPP9,UNFN,SELL,1306.0,92.1142,2025-10-21,2025-10-21 18:09:24,USD,NYSE,OPTION,MED,FI-MUNI,OMS_A
TRD0000272,ORD0014303,CLT0034,USQ7WPYULZ41,Q7WPYULZ4,KELB,BUY,1560.0,101.9408,2025-10-21,2025-10-21 16:37:43,USD,BATS,OPTION,HIGH,FI-IG,OMS_B
