trade_id,order_id,client_id,isin,cusip,symbol,side,quantity,price,trade_date,trade_ts,currency,venue,instrument_type,liquidity_bucket,desk,source_system,risk_tier_x,region_x,notional,symbol_pm,instrument_type_pm,risk_tier_y,region_y,risk_tier,region
TRD0000124,ORD0007361,CLT0184,USOC49N86806,OC49N8680,SZCE,SELL,1665,94.6571,2025-10-21,2025-10-21T14:13:30Z,USD,TRACE,BOND,MED,FI-STRUCT,OMS_A,,,157604.0715,SZCE,BOND,LOW,APAC,,
TRD0000125,ORD0011932,CLT0189,USCSBVP4J437,CSBVP4J43,TNCM,BUY,333,94.7629,2025-10-21,2025-10-21T14:42:51Z,USD,OTC,BOND,HIGH,FI-IG,OMS_A,,,31556.045700000002,TNCM,BOND,LOW,,,
TRD0000126,ORD0013188,CLT0353,USKK9IMEST93,KK9IMEST9,AYR,BUY,1922,91.6337,2025-10-21,2025-10-21T16:11:11Z,USD,TRACE,SWAP,HIGH,FI-RATES,OMS_B,,,176119.9714,AYR,SWAP,MED,,,
TRD0000127,ORD0010785,CLT0382,US9I5E4IRL98,,STPU,BUY,1944,102.4327,2025-10-21,2025-10-21T14:00:04Z,USD,TRACE,SWAP,MED,FI-MUNI,OMS_A,,,199129.16879999998,STPU,SWAP,LOW,,,
TRD0000128,ORD0016695,CLT0306,USGL1ES9IH17,GL1ES9IH1,TJW,BUY,2975,97.856,2025-10-21,2025-10-21T14:54:52Z,USD,OTC,REPO,MED,FI-STRUCT,OMS_B,,,291121.6,TJW,REPO,HIGH,EMEA,,
TRD0000129,ORD0000659,CLT0320,US35OX2E4365,35OX2E436,ACEP,BUY,4816,92.3719,2025-10-21,2025-10-21T17:46:12Z,USD,TRACE,BOND,MED,FI-MUNI,OMS_A,,,444863.07039999997,ACEP,BOND,MED,,,
TRD0000130,ORD0004938,CLT0374,USMFK27PAY06,MFK27PAY0,ZCC,BUY,1025,105.175,2025-10-21,2025-10-21T17:44:33Z,USD,TRACE,OPTION,HIGH,FI-HY,OMS_B,,,107804.375,ZCC,OPTION,LOW,,,
TRD0000131,ORD0016661,CLT0202,,RZQ4NI855,MULK,SELL,1831,95.9572,2025-10-21,2025-10-21T14:15:32Z,EUR,TRACE,REPO,MED,FI-MUNI,OMS_A,,,175697.6332,,,LOW,APAC,,
TRD0000132,ORD0005074,CLT0282,USITTTUMWX66,,SNV,SELL,561,99.4238,2025-10-21,2025-10-21T18:18:24Z,USD,OTC,BOND,MED,FI-IG,OMS_A,,,55776.7518,SNV,BOND,HIGH,APAC,,
TRD0000133,ORD0018033,CLT0315,USFT44FKMN50,FT44FKMN5,EETC,BUY,1916,91.8822,2025-10-21,2025-10-21T18:36:21Z,USD,TRACE,BOND,MED,FI-MUNI,OMS_B,,,176046.2952,EETC,BOND,LOW,APAC,,
TRD0000134,ORD0003000,CLT0407,US65719AVH25,65719AVH2,TTAZ,BUY,2046,104.1685,2025-10-21,2025-10-21T18:39:00Z,USD,OTC,BOND,MED,FI-IG,OMS_B,,,213128.751,TTAZ,BOND,LOW,APAC,,
TRD0000135,ORD0013517,CLT0465,,PYNCG5AH2,KEZE,SELL,3096,110.0972,2025-10-21,2025-10-21T13:44:11Z,USD,TRACE,BOND,MED,FI-MUNI,OMS_A,,,340860.9312,,,MED,,,
TRD0000136,ORD0005151,CLT0302,USE8ZUS81Z90,E8ZUS81Z9,UFG,SELL,1883,102.9069,2025-10-21,2025-10-21T17:33:33Z,USD,OTC,FUTURE,MED,FI-RATES,OMS_A,,,193773.69269999999,UFG,FUTURE,LOW,EMEA,,
TRD0000137,ORD0005767,CLT0396,USJIM97L8V93,,QSEF,SELL,1743,99.7466,2025-10-21,2025-10-21T14:13:59Z,USD,OTC,BOND,HIGH,FI-RATES,OMS_A,,,173858.3238,QSEF,BOND,LOW,,,
TRD0000138,ORD0001191,CLT0073,USLT8K2FTG19,LT8K2FTG1,DBG,SELL,958,96.6565,2025-10-21,2025-10-21T17:26:30Z,USD,TRACE,BOND,LOW,FI-MUNI,OMS_A,,,92596.927,DBG,BOND,LOW,,,
TRD0000139,ORD0006314,CLT0408,US0I0G5ZIN50,0I0G5ZIN5,ISXT,BUY,991,103.8533,2025-10-21,2025-10-21T18:40:53Z,USD,NYSE,BOND,MED,FI-MUNI,OMS_A,,,102918.62030000001,ISXT,BOND,MED,,,
TRD0000140,ORD0006580,CLT0138,USQE8Q4LJ647,QE8Q4LJ64,AMKX,BUY,778,98.411,2025-10-21,2025-10-21T16:37:58Z,USD,TRACE,BOND,LOW,FI-MUNI,OMS_B,,,76563.758,AMKX,BOND,MED,APAC,,
TRD0000141,ORD0005076,CLT0075,USGFU4Y7UP95,,PLQ,BUY,1256,100.0046,2025-10-21,2025-10-21T19:42:37Z,USD,BATS,OPTION,MED,FI-HY,OMS_B,,,125605.7776,PLQ,OPTION,MED,APAC,,
TRD0000142,ORD0011416,CLT0343,US40FJ1P1T90,40FJ1P1T9,CWBV,BUY,5239,102.6309,2025-10-21,2025-10-21T19:22:27Z,USD,TRACE,REPO,MED,FI-HY,OMS_A,,,537683.2851,CWBV,REPO,HIGH,EMEA,,
TRD0000144,ORD0003314,CLT0212,US6N0UIUTM40,6N0UIUTM4,SVJ,BUY,1543,100.3442,2025-10-21,2025-10-21T18:15:44Z,USD,NYSE,BOND,MED,FI-HY,OMS_B,,,154831.1006,SVJ,BOND,LOW,,,
TRD0000145,ORD0011693,CLT0148,USJ5L1B31D74,J5L1B31D7,TFU,BUY,4476,99.1672,2025-10-21,2025-10-21T18:19:42Z,USD,BATS,BOND,HIGH,FI-IG,OMS_B,,,443872.3872,TFU,BOND,MED,APAC,,
TRD0000147,ORD0009699,CLT0271,USDGQ61JBL07,DGQ61JBL0,FJB,SELL,1573,114.1582,2025-10-21,2025-10-21T16:33:45Z,USD,OTC,BOND,MED,FI-STRUCT,OMS_A,,,179570.8486,FJB,BOND,LOW,EMEA,,
TRD0000148,ORD0011661,CLT0315,USUWW8UUEO99,UWW8UUEO9,OME,SELL,4421,101.1176,2025-10-21,2025-10-21T19:38:21Z,USD,OTC,SWAP,MED,FI-IG,OMS_A,,,447040.90959999996,OME,SWAP,LOW,APAC,,
TRD0000149,ORD0008215,CLT0285,USNY3E4FMM99,NY3E4FMM9,ZZI,BUY,4440,95.7978,2025-10-21,2025-10-21T16:59:24Z,USD,OTC,BOND,MED,FI-HY,OMS_A,,,425342.23199999996,ZZI,BOND,LOW,,,
TRD0000151,ORD0016548,CLT0390,USEAVHLFHY40,EAVHLFHY4,WXJR,BUY,1312,96.4916,2025-10-21,2025-10-21T16:40:58Z,USD,TRACE,BOND,HIGH,FI-IG,OMS_B,,,126596.9792,WXJR,BOND,LOW,,,
TRD0000152,ORD0013330,CLT0440,USJ3OTP0VG97,J3OTP0VG9,TLHZ,SELL,7970,98.993,2025-10-21,2025-10-21T19:16:08Z,USD,OTC,BOND,MED,FI-MUNI,OMS_A,,,788974.21,TLHZ,BOND,LOW,,,
TRD0000153,ORD0006038,CLT0110,USYAYDTED500,YAYDTED50,JDV,BUY,670,92.9369,2025-10-21,2025-10-21T17:14:03Z,USD,TRACE,BOND,MED,FI-IG,OMS_A,,,62267.723,JDV,BOND,HIGH,,,
TRD0000154,ORD0012855,CLT0398,USQI0VMC4431,QI0VMC443,OHN,BUY,1099,100.0426,2025-10-21,2025-10-21T14:35:25Z,USD,,REPO,MED,FI-MUNI,OMS_A,,,109946.81739999999,OHN,REPO,LOW,,,
TRD0000155,ORD0015882,CLT0495,USHFVRFYPI04,HFVRFYPI0,ZAC,BUY,1256,105.4285,2025-10-21,2025-10-21T18:51:12Z,USD,OTC,BOND,HIGH,FI-MUNI,OMS_A,,,132418.196,ZAC,BOND,LOW,EMEA,,
TRD0000156,ORD0009626,CLT0313,USRLF19LZ048,RLF19LZ04,AITW,BUY,2881,102.3404,2025-10-21,2025-10-21T13:41:31Z,USD,OTC,BOND,MED,FI-MUNI,OMS_A,,,294842.6924,AITW,BOND,LOW,,,
TRD0000157,ORD0006627,CLT0298,USFNIZ52LA48,FNIZ52LA4,SET,SELL,1089,108.6161,2025-10-21,2025-10-21T16:26:47Z,USD,OTC,FUTURE,LOW,FI-HY,OMS_B,,,118282.9329,SET,FUTURE,HIGH,,,
TRD0000158,ORD0007274,CLT0368,USKVDIMQR982,KVDIMQR98,SURE,SELL,1249,99.2923,2025-10-21,2025-10-21T15:29:04Z,USD,OTC,SWAP,LOW,FI-MUNI,OMS_B,,,124016.0827,SURE,SWAP,MED,,,
TRD0000159,ORD0008425,CLT0258,,TGG9SBLE1,TMU,SELL,969,102.225,2025-10-21,2025-10-21T17:42:09Z,USD,OTC,REPO,LOW,FI-STRUCT,OMS_A,,,99056.025,,,LOW,,,
TRD0000160,ORD0015134,CLT0461,US6BKVR2B882,,BCP,SELL,4083,100.5551,2025-10-21,2025-10-21T18:08:08Z,USD,OTC,BOND,MED,FI-STRUCT,OMS_A,,,410566.4733,BCP,BOND,HIGH,,,
TRD0000161,ORD0000923,CLT0495,US6BO8HJQ598,6BO8HJQ59,EWXA,BUY,1574,90.4265,2025-10-21,2025-10-21T15:43:00Z,GBP,OTC,BOND,HIGH,FI-HY,OMS_A,,,142331.31100000002,EWXA,BOND,LOW,EMEA,,
TRD0000162,ORD0011828,CLT0289,US8YUAAS7A20,8YUAAS7A2,GWF,SELL,3937,104.363,2025-10-21,2025-10-21T19:44:23Z,USD,OTC,BOND,HIGH,FI-IG,OMS_A,,,410877.131,GWF,BOND,MED,,,
TRD0000163,ORD0005049,CLT0498,USZ8O6XXCI68,Z8O6XXCI6,SLZ,SELL,797,97.2613,2025-10-21,2025-10-21T15:25:44Z,USD,BATS,BOND,HIGH,FI-HY,OMS_B,,,77517.2561,SLZ,BOND,LOW,APAC,,
TRD0000164,ORD0003103,CLT0398,US3CTGX47Q76,3CTGX47Q7,WXLV,SELL,4257,98.2681,2025-10-21,2025-10-21T15:42:22Z,USD,NYSE,OPTION,HIGH,FI-RATES,OMS_A,,,418327.3017,WXLV,OPTION,LOW,,,
TRD0000165,ORD0005162,CLT0340,US3B2VDVIA02,,ACGV,SELL,1792,98.3354,2025-10-21,2025-10-21T17:02:34Z,USD,OTC,OPTION,LOW,FI-RATES,OMS_A,,,176217.0368,ACGV,OPTION,MED,,,
TRD0000167,ORD0011943,CLT0093,USBEE9DHCJ91,BEE9DHCJ9,DBD,BUY,733,96.1543,2025-10-21,2025-10-21T13:51:09Z,USD,NYSE,BOND,HIGH,FI-STRUCT,OMS_B,,,70481.10190000001,DBD,BOND,MED,,,
TRD0000168,ORD0011321,CLT0273,,TDBWOVJJ4,QZOR,BUY,9055,97.9478,2025-10-21,2025-10-21T19:01:50Z,EUR,OTC,SWAP,HIGH,FI-HY,OMS_A,,,886917.329,,,HIGH,EMEA,,
TRD0000169,ORD0010684,CLT0449,USRFP1EPO949,RFP1EPO94,VAZ,SELL,3443,106.022,2025-10-21,2025-10-21T16:06:37Z,USD,TRACE,BOND,HIGH,FI-STRUCT,OMS_A,,,365033.74600000004,VAZ,BOND,LOW,EMEA,,
TRD0000170,ORD0002995,CLT0497,USOT2RTD7F18,OT2RTD7F1,QVO,BUY,893,105.5213,2025-10-21,2025-10-21T15:55:50Z,USD,NYSE,OPTION,MED,FI-IG,OMS_A,,,94230.5209,QVO,OPTION,MED,EMEA,,
TRD0000171,ORD0010150,CLT0025,USKFCNGKAQ36,KFCNGKAQ3,NWA,SELL,2815,99.0475,2025-10-21,2025-10-21T13:51:47Z,USD,OTC,SWAP,MED,FI-STRUCT,OMS_B,,,278818.7125,NWA,SWAP,HIGH,,,
TRD0000173,ORD0000372,CLT0038,USOZIXYEIX82,OZIXYEIX8,OUB,SELL,2237,91.5385,2025-10-21,2025-10-21T19:46:05Z,USD,OTC,SWAP,HIGH,FI-HY,OMS_A,,,204771.6245,OUB,SWAP,MED,,,
TRD0000174,ORD0018874,CLT0122,US5LTS9RHN12,5LTS9RHN1,GZE,SELL,1651,111.0885,2025-10-21,2025-10-21T17:16:58Z,USD,OTC,BOND,MED,FI-STRUCT,OMS_B,,,183407.1135,GZE,BOND,LOW,,,
TRD0000175,ORD0009830,CLT0161,US45FIW6CY50,45FIW6CY5,ZMRN,SELL,1392,91.3501,2025-10-21,2025-10-21T16:46:41Z,USD,OTC,BOND,HIGH,FI-RATES,OMS_A,,,127159.3392,ZMRN,BOND,LOW,,,
TRD0000176,ORD0003897,CLT0378,USS20MKE0K26,S20MKE0K2,XUX,BUY,1540,103.5267,2025-10-21,2025-10-21T18:01:42Z,USD,ARCA,BOND,LOW,FI-IG,OMS_A,,,159431.11800000002,XUX,BOND,HIGH,EMEA,,
TRD0000177,ORD0000689,CLT0052,USLXEVL5QF75,LXEVL5QF7,ULQG,BUY,3435,100.5236,2025-10-21,2025-10-21T19:34:54Z,USD,TRACE,BOND,MED,FI-RATES,OMS_A,,,345298.566,ULQG,BOND,LOW,EMEA,,
TRD0000179,ORD0016333,CLT0339,US1JA72QGZ96,,OZOA,BUY,1869,100.0244,2025-10-21,2025-10-21T18:41:49Z,USD,OTC,OPTION,MED,FI-RATES,OMS_A,,,186945.6036,OZOA,OPTION,MED,EMEA,,
TRD0000180,ORD0015109,CLT0212,USCUC62KFT00,CUC62KFT0,IVF,SELL,1003,112.5136,2025-10-21,2025-10-21T13:51:39Z,USD,OTC,FUTURE,MED,FI-MUNI,OMS_A,,,112851.1408,IVF,FUTURE,LOW,,,
TRD0000181,ORD0014276,CLT0262,US9Z2287E752,,AGC,BUY,1244,105.3097,2025-10-21,2025-10-21T19:56:44Z,USD,TRACE,BOND,MED,FI-HY,OMS_A,,,131005.26680000001,AGC,BOND,LOW,,,
TRD0000182,ORD0001855,CLT0166,,3H3DP8VO9,IZZX,BUY,1063,96.3199,2025-10-21,2025-10-21T14:08:56Z,USD,TRACE,BOND,MED,FI-HY,OMS_B,,,102388.0537,,,MED,APAC,,
TRD0000183,ORD0019833,CLT0168,USP5RQJKGN51,P5RQJKGN5,XEZ,SELL,2982,105.0718,2025-10-21,2025-10-21T16:08:47Z,GBP,OTC,BOND,MED,FI-MUNI,OMS_A,,,313324.1076,XEZ,BOND,HIGH,,,
TRD0000184,ORD0002473,CLT0353,US8BCH71IZ37,8BCH71IZ3,ITU,SELL,1460,103.4763,2025-10-21,2025-10-21T18:38:55Z,USD,OTC,BOND,MED,FI-STRUCT,OMS_B,,,151075.398,ITU,BOND,MED,,,
TRD0000185,ORD0015267,CLT0421,US0RBOPKP745,0RBOPKP74,IMNL,BUY,1507,105.6696,2025-10-21,2025-10-21T14:17:15Z,USD,ARCA,BOND,MED,FI-MUNI,OMS_A,,,159244.0872,IMNL,BOND,MED,,,
TRD0000186,ORD0018870,CLT0076,US6GSR8OYL72,6GSR8OYL7,LUY,BUY,1726,111.586,2025-10-21,2025-10-21T17:10:44Z,USD,OTC,BOND,HIGH,FI-HY,OMS_A,,,192597.436,LUY,BOND,HIGH,,,
TRD0000188,ORD0016502,CLT0064,US531VC9VV60,531VC9VV6,IHVY,SELL,1515,99.8223,2025-10-21,2025-10-21T13:41:01Z,USD,OTC,SWAP,HIGH,FI-RATES,OMS_A,,,151230.7845,IHVY,SWAP,HIGH,,,
TRD0000189,ORD0017886,CLT0075,USVFBYB0X256,VFBYB0X25,PEA,BUY,1267,97.8929,2025-10-21,2025-10-21T18:05:16Z,USD,TRACE,SWAP,HIGH,FI-MUNI,OMS_B,,,124030.3043,PEA,SWAP,MED,APAC,,
TRD0000190,ORD0000607,CLT0203,USP1791TIU60,P1791TIU6,PLUP,BUY,1746,100.8947,2025-10-21,2025-10-21T18:45:01Z,USD,TRACE,BOND,HIGH,FI-STRUCT,OMS_A,,,176162.1462,PLUP,BOND,MED,APAC,,
TRD0000192,ORD0008905,CLT0444,USJ5T33Q6893,J5T33Q689,WGC,SELL,1495,97.3834,2025-10-21,2025-10-21T16:06:34Z,USD,OTC,BOND,HIGH,FI-HY,OMS_B,,,145588.183,WGC,BOND,HIGH,,,
TRD0000193,ORD0019980,CLT0406,USRAZRRWMT62,RAZRRWMT6,OHN,SELL,490,98.3479,2025-10-21,2025-10-21T13:59:38Z,,TRACE,FUTURE,MED,FI-RATES,OMS_A,,,48190.471,OHN,FUTURE,MED,EMEA,,
TRD0000195,ORD0013873,CLT0395,US75TYX5T662,75TYX5T66,NTW,SELL,1868,109.8484,2025-10-21,2025-10-21T15:49:15Z,USD,OTC,BOND,HIGH,FI-RATES,OMS_A,,,205196.8112,NTW,BOND,HIGH,LATAM,,
TRD0000196,ORD0016882,CLT0078,USMRMR6KWT69,MRMR6KWT6,AWAV,SELL,1199,95.6569,2025-10-21,2025-10-21T18:07:59Z,USD,NYSE,BOND,MED,FI-MUNI,OMS_A,,,114692.6231,AWAV,BOND,HIGH,,,
TRD0000197,ORD0005573,CLT0479,USBRCP2Y6C37,,EVD,BUY,593,103.4434,2025-10-21,2025-10-21T14:41:57Z,USD,ARCA,BOND,HIGH,FI-RATES,OMS_A,,,61341.9362,EVD,BOND,LOW,,,
TRD0000198,ORD0014358,CLT0322,USNKFCUMRS88,NKFCUMRS8,GGOT,SELL,1851,99.5266,2025-10-21,2025-10-21T18:48:50Z,USD,NYSE,OPTION,MED,FI-STRUCT,OMS_A,,,184223.7366,GGOT,OPTION,LOW,,,
TRD0000199,ORD0006046,CLT0306,USIEM6TFSJ96,IEM6TFSJ9,PHZ,SELL,899,99.6581,2025-10-21,2025-10-21T14:46:34Z,USD,TRACE,REPO,LOW,FI-RATES,OMS_A,,,89592.63190000001,PHZ,REPO,HIGH,EMEA,,
TRD0000200,ORD0011821,CLT0075,USZP33S2MV24,,QIG,BUY,1015,101.117,2025-10-21,2025-10-21T18:03:56Z,USD,NYSE,BOND,MED,FI-HY,OMS_B,,,102633.755,QIG,BOND,MED,APAC,,
TRD0000202,ORD0009653,CLT0283,,QCMXE4WW2,IUVJ,BUY,3065,103.8298,2025-10-21,2025-10-21T19:02:03Z,GBP,TRACE,SWAP,LOW,FI-IG,OMS_A,,,318238.337,,,HIGH,EMEA,,
TRD0000203,ORD0017160,CLT0358,USQCOQ9PPJ14,QCOQ9PPJ1,FKU,SELL,1322,100.4199,2025-10-21,2025-10-21T16:43:12Z,USD,OTC,SWAP,MED,FI-RATES,OMS_A,,,132755.1078,FKU,SWAP,MED,EMEA,,
TRD0000204,ORD0001735,CLT0474,US0DL0JDFH85,0DL0JDFH8,CVXE,SELL,961,99.5848,2025-10-21,2025-10-21T14:09:55Z,USD,BATS,OPTION,HIGH,FI-MUNI,OMS_A,,,95700.9928,CVXE,OPTION,HIGH,EMEA,,
TRD0000205,ORD0002208,CLT0404,USJZ9JL3IC91,JZ9JL3IC9,ROEB,BUY,1417,106.2263,2025-10-21,2025-10-21T15:55:49Z,EUR,BATS,BOND,HIGH,FI-HY,OMS_B,,,150522.6671,ROEB,BOND,LOW,,,
TRD0000206,ORD0013732,CLT0099,USNP1CLSP104,NP1CLSP10,YFW,SELL,3270,96.1098,2025-10-21,2025-10-21T16:36:01Z,USD,OTC,OPTION,LOW,FI-IG,OMS_A,,,314279.04600000003,YFW,OPTION,MED,,,
TRD0000207,ORD0019671,CLT0185,USCYYCNBYZ73,CYYCNBYZ7,CLBX,SELL,2894,99.1349,2025-10-21,2025-10-21T14:02:31Z,USD,NYSE,REPO,HIGH,FI-STRUCT,OMS_A,,,286896.4006,CLBX,REPO,MED,EMEA,,
TRD0000209,ORD0017543,CLT0494,USBH46X29A38,BH46X29A3,UGXO,SELL,2713,95.706,2025-10-21,2025-10-21T19:51:20Z,USD,TRACE,SWAP,MED,FI-RATES,OMS_A,,,259650.378,UGXO,SWAP,HIGH,,,
TRD0000211,ORD0013118,CLT0140,USXH4TCKLJ95,XH4TCKLJ9,HTQN,SELL,1176,100.7278,2025-10-21,2025-10-21T14:04:50Z,USD,OTC,BOND,HIGH,FI-RATES,OMS_A,,,118455.8928,HTQN,BOND,LOW,EMEA,,
TRD0000212,ORD0017176,CLT0396,,BQ2UZB1A8,WLJ,SELL,1115,102.3934,2025-10-21,2025-10-21T18:37:11Z,USD,OTC,OPTION,LOW,FI-IG,OMS_A,,,114168.641,,,LOW,,,
TRD0000213,ORD0018248,CLT0147,,UWXZKL5X9,RLT,SELL,1007,93.1524,2025-10-21,2025-10-21T19:55:58Z,USD,OTC,SWAP,MED,FI-RATES,OMS_A,,,93804.4668,,,MED,,,
TRD0000218,ORD0008506,CLT0163,US6IGMTVO885,6IGMTVO88,HNT,BUY,1068,103.3128,2025-10-21,2025-10-21T16:05:37Z,USD,NYSE,BOND,LOW,FI-HY,OMS_A,,,110338.0704,HNT,BOND,MED,,,
TRD0000220,ORD0018311,CLT0410,US5K1IYRY169,5K1IYRY16,JLMC,BUY,1368,101.38,2025-10-21,2025-10-21T16:29:00Z,USD,OTC,BOND,MED,FI-HY,OMS_A,,,138687.84,JLMC,BOND,LOW,EMEA,,
TRD0000221,ORD0014737,CLT0174,US1IWPFRMK78,1IWPFRMK7,MND,SELL,890,91.5097,2025-10-21,2025-10-21T14:43:40Z,USD,OTC,BOND,MED,FI-IG,OMS_A,,,81443.633,MND,BOND,MED,,,
TRD0000223,ORD0014410,CLT0488,USQ9RB9G5H45,Q9RB9G5H4,VOSM,SELL,2698,100.9976,2025-10-21,2025-10-21T17:05:51Z,USD,OTC,BOND,LOW,,OMS_B,,,272491.5248,VOSM,BOND,LOW,,,
TRD0000224,ORD0004558,CLT0301,USTH8PV7W705,TH8PV7W70,XHPR,BUY,4532,89.5603,2025-10-21,2025-10-21T15:20:26Z,USD,OTC,BOND,LOW,FI-STRUCT,OMS_B,,,405887.2796,XHPR,BOND,LOW,APAC,,
TRD0000225,ORD0019539,CLT0235,USQNBWKFL936,QNBWKFL93,CCB,BUY,2052,94.7955,2025-10-21,2025-10-21T13:33:53Z,USD,NYSE,SWAP,LOW,FI-IG,OMS_B,,,194520.366,CCB,SWAP,MED,,,
TRD0000226,ORD0006907,CLT0182,USW194ZTHS69,W194ZTHS6,URY,SELL,2435,97.4553,2025-10-21,2025-10-21T13:45:19Z,GBP,OTC,BOND,HIGH,FI-STRUCT,OMS_A,,,237303.6555,URY,BOND,HIGH,LATAM,,
TRD0000227,ORD0014288,CLT0433,USW035CCVX60,W035CCVX6,JIY,BUY,2317,97.1692,2025-10-21,2025-10-21T19:59:37Z,USD,OTC,BOND,HIGH,FI-STRUCT,OMS_B,,,225141.0364,JIY,BOND,MED,EMEA,,
TRD0000228,ORD0003219,CLT0435,US5MBVR6AR50,5MBVR6AR5,FBQO,BUY,1219,102.7112,2025-10-21,2025-10-21T17:59:32Z,EUR,OTC,BOND,MED,FI-HY,OMS_B,,,125204.9528,FBQO,BOND,LOW,EMEA,,
TRD0000229,ORD0016357,CLT0255,US8NOFYIDQ68,8NOFYIDQ6,XLA,SELL,1528,100.8885,2025-10-21,2025-10-21T17:43:29Z,USD,TRACE,FUTURE,MED,FI-IG,OMS_B,,,154157.628,XLA,FUTURE,MED,,,
TRD0000230,ORD0018646,CLT0138,USLR3W2PIF63,LR3W2PIF6,YLV,SELL,1510,104.8486,2025-10-21,2025-10-21T19:21:10Z,USD,ARCA,OPTION,HIGH,FI-RATES,OMS_A,,,158321.386,YLV,OPTION,MED,APAC,,
TRD0000231,ORD0017623,CLT0298,,PZAULM2S5,UVET,BUY,1474,91.7402,2025-10-21,2025-10-21T14:44:22Z,EUR,TRACE,FUTURE,MED,FI-IG,OMS_B,,,135225.0548,,,HIGH,,,
TRD0000232,ORD0008009,CLT0154,USXDLGT03S35,XDLGT03S3,TPD,BUY,1277,105.6317,2025-10-21,2025-10-21T15:30:17Z,USD,NYSE,BOND,MED,FI-RATES,OMS_A,,,134891.6809,TPD,BOND,LOW,,,
TRD0000233,ORD0008512,CLT0082,USBBJ2HYLZ88,BBJ2HYLZ8,BYU,SELL,3392,98.6759,2025-10-21,2025-10-21T15:05:59Z,USD,NYSE,OPTION,HIGH,FI-MUNI,OMS_B,,,334708.6528,BYU,OPTION,LOW,,,
TRD0000234,ORD0014541,CLT0168,USKJF03BD759,KJF03BD75,UDLH,SELL,2646,104.1908,2025-10-21,2025-10-21T15:45:00Z,USD,ARCA,BOND,HIGH,FI-HY,OMS_A,,,275688.8568,UDLH,BOND,HIGH,,,
TRD0000235,ORD0008424,CLT0396,USUZXBJOLD71,UZXBJOLD7,YBJ,BUY,1524,101.0085,2025-10-21,2025-10-21T17:12:04Z,USD,OTC,BOND,HIGH,FI-RATES,OMS_A,,,153936.954,YBJ,BOND,LOW,,,
TRD0000236,ORD0019088,CLT0216,USGFU4Y7UP95,GFU4Y7UP9,PLQ,SELL,5436,105.4902,2025-10-21,2025-10-21T14:57:31Z,GBP,TRACE,OPTION,MED,FI-STRUCT,OMS_A,,,573444.7272,PLQ,OPTION,HIGH,,,
TRD0000237,ORD0002147,CLT0366,USBIMMD89C15,BIMMD89C1,FEZ,BUY,5046,104.7021,2025-10-21,2025-10-21T16:55:14Z,USD,ARCA,BOND,MED,FI-MUNI,OMS_A,,,528326.7966,FEZ,BOND,MED,,,
TRD0000238,ORD0003043,CLT0466,USGL3VF36F53,GL3VF36F5,WPHK,BUY,2076,103.771,2025-10-21,2025-10-21T16:06:25Z,USD,ARCA,BOND,MED,FI-IG,OMS_A,,,215428.596,WPHK,BOND,MED,EMEA,,
TRD0000240,ORD0017320,CLT0332,USQ4MRVDA810,Q4MRVDA81,PUR,SELL,954,99.9638,2025-10-21,2025-10-21T17:02:49Z,USD,TRACE,BOND,MED,FI-STRUCT,OMS_A,,,95365.4652,PUR,BOND,LOW,,,
TRD0000242,ORD0008880,CLT0465,USYNQ9JOG071,YNQ9JOG07,JYH,BUY,964,105.39,2025-10-21,2025-10-21T18:53:23Z,USD,OTC,BOND,MED,FI-MUNI,OMS_A,,,101595.96,JYH,BOND,MED,,,
TRD0000243,ORD0010544,CLT0360,USMVWGJ59084,MVWGJ5908,FZA,SELL,1693,95.7025,2025-10-21,2025-10-21T13:31:02Z,USD,TRACE,BOND,HIGH,FI-RATES,OMS_B,,,162024.3325,FZA,BOND,MED,,,
TRD0000244,ORD0001341,CLT0013,USL06HXS9400,L06HXS940,MMZE,SELL,1564,100.542,2025-10-21,2025-10-21T19:46:22Z,USD,TRACE,BOND,MED,FI-IG,OMS_B,,,157247.688,MMZE,BOND,HIGH,,,
TRD0000245,ORD0006892,CLT0327,USXMFVXG4562,XMFVXG456,WQP,BUY,1800,98.7463,2025-10-21,2025-10-21T13:46:40Z,USD,BATS,SWAP,MED,FI-IG,OMS_A,,,177743.34,WQP,SWAP,MED,,,
TRD0000247,ORD0014457,CLT0305,USAOT2MECP02,AOT2MECP0,KNKO,BUY,1529,100.0328,2025-10-21,2025-10-21T19:31:51Z,JPY,TRACE,BOND,HIGH,FI-STRUCT,OMS_A,,,152950.1512,KNKO,BOND,LOW,APAC,,
TRD0000248,ORD0008247,CLT0118,USJZ9JL3IC91,JZ9JL3IC9,ROEB,BUY,4696,97.3672,2025-10-21,2025-10-21T17:51:36Z,USD,OTC,BOND,HIGH,FI-STRUCT,,,,457236.3712,ROEB,BOND,MED,,,
TRD0000249,ORD0006807,CLT0072,US0HVGNYV199,0HVGNYV19,SET,SELL,2525,95.2079,2025-10-21,2025-10-21T19:25:25Z,USD,NYSE,OPTION,HIGH,FI-RATES,OMS_B,,,240399.94749999998,SET,OPTION,MED,APAC,,
TRD0000250,ORD0000571,CLT0419,USHA15NSBM21,HA15NSBM2,RHJ,BUY,748,103.2325,2025-10-21,2025-10-21T13:51:13Z,USD,OTC,REPO,LOW,FI-STRUCT,OMS_A,,,77217.91,RHJ,REPO,LOW,EMEA,,
